transaction_id,amount,merchant_category,transaction_hour,customer_age,account_balance,is_foreign_transaction,is_weekend,num_transactions_today,is_fraud
TXN005315,48.81,Grocery,14,49,46597.63,0,1,7,0
TXN005316,26.16,Grocery,13,21,9633.22,0,1,4,0
TXN005317,130.03,Fuel,13,64,29771.61,0,0,3,0
TXN005318,115.91,Grocery,11,52,13218.2,0,1,3,0
TXN005319,113.53,Healthcare,10,55,3559.26,0,0,3,0
TXN005320,135.05,Online_Shopping,10,55,12405.93,0,1,3,0
TXN005321,34.08,Restaurant,9,27,24120.5,0,1,3,0
TXN005322,10.93,Online_Shopping,12,37,17873.67,0,0,2,0
TXN005323,165.73,Online_Shopping,12,59,10335.94,0,0,6,0
TXN005324,158.8,Travel,15,41,13898.74,0,0,7,0
TXN005325,34.63,Restaurant,16,52,2257.12,1,0,1,0
TXN005326,120.49,Fuel,5,39,6710.92,0,1,1,0
TXN005327,35.68,Healthcare,16,59,6707.1,0,0,5,0
TXN005328,55.24,Online_Shopping,18,63,7499.32,0,0,3,0
TXN005329,35.65,Fuel,9,33,15049.76,0,0,4,0
TXN005330,158.49,Online_Shopping,11,26,5455.69,0,0,1,0
TXN005331,44.94,Grocery,9,36,2203.45,0,1,5,0
TXN005332,70.32,Grocery,15,52,12694.26,0,0,1,0
TXN005333,99.77,Restaurant,14,33,7100.52,0,0,7,0
TXN005334,13.19,Online_Shopping,14,55,13949.99,0,0,1,0
TXN005335,789.32,Restaurant,11,33,25531.0,0,1,3,0
TXN005336,118.21,Grocery,15,55,33296.24,0,1,5,0
TXN005337,144.68,Travel,22,35,9219.39,0,0,4,0
TXN005338,31.97,Grocery,15,41,24313.32,0,0,2,0
TXN005339,207.57,Travel,20,29,10126.77,0,0,1,0
TXN005340,41.28,Online_Shopping,14,31,9088.83,1,0,3,0
TXN005341,76.93,Grocery,17,47,5799.44,0,0,7,0
TXN005342,89.03,Entertainment,8,28,4041.87,0,1,6,0
TXN005343,153.67,Grocery,19,23,6708.13,0,0,4,0
TXN005344,18.04,Restaurant,8,40,21652.38,0,0,4,0
TXN005345,105.12,Grocery,6,41,86828.59,0,0,3,0
TXN005346,35.03,Restaurant,11,66,2590.05,0,1,6,0
TXN005347,23.7,Fuel,18,42,15642.69,0,0,5,0
TXN005348,187.54,Grocery,20,68,8796.8,0,0,1,0
TXN005349,210.04,Online_Shopping,11,33,13983.7,0,0,7,0
TXN005350,29.4,Online_Shopping,15,37,45001.56,0,0,1,0
TXN005351,67.39,Online_Shopping,10,21,33255.52,1,1,6,0
TXN005352,79.64,Restaurant,15,45,70531.93,0,1,3,0
TXN005353,26.88,Fuel,18,69,6854.19,0,0,3,0
TXN005354,112.33,Healthcare,12,49,20985.6,0,1,2,0
TXN005355,356.64,Online_Shopping,14,52,223.83,1,1,15,1
TXN005356,107.95,Travel,6,25,19940.65,0,0,5,0
TXN005357,51.69,Grocery,14,49,23071.44,1,0,6,0
TXN005358,288.15,Travel,10,27,12061.71,0,1,5,0
TXN005359,88.98,Grocery,8,48,2808.89,0,0,3,0
TXN005360,192.46,Healthcare,10,64,9116.08,0,1,6,0
TXN005361,115.59,Healthcare,16,44,69807.58,0,1,4,0
TXN005362,49.93,Grocery,9,61,15895.6,0,0,3,0
TXN005363,280.84,Restaurant,14,32,5645.5,0,0,1,0
TXN005364,68.38,Grocery,10,63,27693.8,0,0,6,0
TXN005365,11.05,Healthcare,7,21,21760.52,0,0,4,0
TXN005366,50.46,Healthcare,23,40,12585.14,0,1,3,0
TXN005367,119.18,Restaurant,8,26,17372.94,0,1,7,0
TXN005368,99.31,Healthcare,8,54,9704.44,0,0,2,0
TXN005369,242.67,Healthcare,13,42,16166.87,1,1,7,0
TXN005370,23.95,Online_Shopping,12,51,31188.85,0,0,6,0
TXN005371,39.11,Grocery,22,39,19263.78,1,0,7,0
TXN005372,253.08,Restaurant,16,56,19410.91,0,0,1,0
TXN005373,155.83,Online_Shopping,13,41,15000.86,1,0,4,0
TXN005374,72.61,Travel,14,41,23736.69,0,0,3,0
TXN005375,62.72,Grocery,11,43,6729.8,0,0,5,0
TXN005376,94.66,Grocery,15,53,31933.78,0,0,7,0
TXN005377,121.45,Online_Shopping,12,58,21242.76,0,0,1,0
TXN005378,122.56,Restaurant,15,42,5209.14,0,0,2,0
TXN005379,434.58,Grocery,9,67,52708.44,0,1,1,0
TXN005380,425.33,Grocery,18,60,161.73,0,0,16,1
TXN005381,89.65,Travel,20,31,1939.03,0,0,4,0
TXN005382,98.56,Online_Shopping,8,48,22421.35,0,0,2,0
TXN005383,5505.33,Online_Shopping,17,27,4333.44,1,1,19,1
TXN005384,127.9,Online_Shopping,7,21,7323.39,0,0,1,0
TXN005385,53.32,Fuel,23,69,8660.91,1,0,4,0
TXN005386,12.97,Online_Shopping,8,29,73569.41,0,0,5,0
TXN005387,23.09,Restaurant,21,37,20255.31,0,0,6,0
TXN005388,468.4,Grocery,10,26,10758.71,0,0,7,0
TXN005389,75.13,Restaurant,6,57,23667.4,0,0,1,0
TXN005390,130.17,Online_Shopping,11,26,8849.61,0,1,4,0
TXN005391,43.8,Grocery,22,69,14832.76,0,0,3,0
TXN005392,52.25,Online_Shopping,12,29,9106.05,0,0,3,0
TXN005393,401.54,Online_Shopping,9,62,8179.38,0,0,6,0
TXN005394,14.22,Restaurant,18,63,25292.78,0,1,7,0
TXN005395,11.35,Healthcare,17,30,26795.25,0,1,6,0
TXN005396,107.35,Grocery,21,47,23507.58,0,0,5,0
TXN005397,607.7,Fuel,14,63,5421.61,0,0,4,0
TXN005398,249.09,Restaurant,15,40,5587.01,0,1,7,0
TXN005399,42.9,Fuel,8,42,37289.11,0,0,6,0
TXN005400,106.65,Grocery,14,42,17710.54,0,0,5,0
TXN005401,153.39,Grocery,10,44,19206.69,0,0,5,0
TXN005402,232.03,Online_Shopping,7,37,5845.97,0,1,7,0
TXN005403,353.57,Travel,11,66,29822.97,0,0,3,0
TXN005404,77.65,Travel,14,58,19636.88,0,0,3,0
TXN005405,195.83,Restaurant,20,49,933.93,0,0,6,0
TXN005406,74.66,Grocery,9,59,4470.5,0,0,4,0
TXN005407,60.01,Online_Shopping,8,55,6803.55,0,0,5,0
TXN005408,174.48,Online_Shopping,15,34,3425.54,0,0,6,0
TXN005409,316.67,Healthcare,1,59,12740.89,0,1,6,0
TXN005410,103.53,Grocery,9,54,30121.69,0,1,3,0
TXN005411,12.26,Entertainment,2,50,5752.92,0,1,3,0
TXN005412,76.25,Entertainment,17,50,29520.98,0,0,4,0
TXN005413,23.33,Online_Shopping,0,38,4191.55,0,1,1,0
TXN005414,30.5,Grocery,14,37,12769.43,0,0,1,0
TXN005415,62.63,Grocery,17,39,2994.87,1,1,2,0
TXN005416,50.39,Restaurant,7,27,28199.96,0,1,7,0
TXN005417,25.98,Restaurant,16,32,11011.37,0,0,5,0
TXN005418,27.83,Grocery,18,26,6392.67,0,1,6,0
TXN005419,204.07,Restaurant,11,28,17878.63,0,0,6,0
TXN005420,40.76,Grocery,10,49,3657.19,0,1,4,0
TXN005421,390.97,Travel,23,28,20225.78,0,0,2,0
TXN005422,63.72,Online_Shopping,7,40,41898.13,0,0,5,0
TXN005423,55.16,Restaurant,15,51,3796.75,1,0,4,0
TXN005424,19.25,Restaurant,19,27,14154.21,0,0,4,0
TXN005425,184.71,Healthcare,20,27,11605.38,0,0,3,0
TXN005426,126.69,Travel,15,51,10716.25,0,0,5,0
TXN005427,62.96,Healthcare,17,32,9377.81,0,0,7,0
TXN005428,428.37,Fuel,17,46,9233.56,0,0,6,0
TXN005429,98.36,Restaurant,8,29,21981.99,0,0,2,0
TXN005430,30.08,Grocery,10,22,32860.97,0,1,2,0
TXN005431,21.08,Online_Shopping,1,23,4909.22,0,0,5,0
TXN005432,21.6,Online_Shopping,14,60,26281.99,0,0,3,0
TXN005433,188.28,Travel,20,49,872.03,0,1,7,0
TXN005434,992.16,Travel,3,48,764.4,1,0,8,1
TXN005435,168.16,Travel,13,49,18836.72,0,0,1,0
TXN005436,198.41,Grocery,15,63,4871.14,0,0,2,0
TXN005437,40.9,Online_Shopping,13,59,26089.84,0,0,5,0
TXN005438,539.99,Grocery,14,69,36738.41,0,0,5,0
TXN005439,66.05,Online_Shopping,16,37,14175.85,0,0,4,0
TXN005440,92.14,Restaurant,13,44,38621.55,0,0,6,0
TXN005441,3019.13,Restaurant,11,55,19032.73,0,0,4,0
TXN005442,46.35,Grocery,20,67,4143.8,0,1,2,0
TXN005443,26.77,Travel,7,21,6007.17,0,0,4,0
TXN005444,144.16,Healthcare,20,64,14042.02,0,0,4,0
TXN005445,71.35,Restaurant,10,55,5311.17,0,0,6,0
TXN005446,56.86,Restaurant,13,53,6601.49,0,0,6,0
TXN005447,84.52,Restaurant,20,55,12234.46,1,0,3,0
TXN005448,109.11,Travel,14,41,23697.1,0,0,2,0
TXN005449,83.47,Restaurant,10,25,5443.28,0,1,7,0
TXN005450,351.86,Travel,7,50,1709.21,1,1,10,1
TXN005451,16.02,Online_Shopping,17,53,29988.01,0,1,1,0
TXN005452,103.32,Restaurant,3,61,10539.31,1,0,5,0
TXN005453,251.73,Entertainment,14,36,9023.24,0,0,4,0
TXN005454,297.14,Entertainment,12,49,57066.5,0,0,2,0
TXN005455,27.88,Online_Shopping,10,55,6168.73,0,0,5,0
TXN005456,98.93,Entertainment,12,35,8606.16,0,0,1,0
TXN005457,63.7,Online_Shopping,10,24,55492.59,0,1,3,0
TXN005458,53.39,Online_Shopping,22,46,19721.77,0,0,5,0
TXN005459,20.39,Grocery,19,67,7778.62,0,0,5,0
TXN005460,9.14,Travel,15,56,2044.97,0,0,6,0
TXN005461,132.03,Travel,15,59,2302.39,0,0,3,0
TXN005462,19.82,Online_Shopping,20,66,60421.13,0,1,7,0
TXN005463,346.87,Healthcare,2,55,6454.33,1,0,16,1
TXN005464,24.74,Restaurant,9,46,44985.94,0,1,4,0
TXN005465,346.58,Restaurant,9,22,9642.09,0,0,4,0
TXN005466,116.39,Restaurant,11,34,4469.05,0,1,6,0
TXN005467,48.39,Grocery,19,58,15568.89,0,0,2,0
TXN005468,1606.64,Travel,17,21,8367.01,0,0,7,0
TXN005469,144.53,Restaurant,17,41,12182.2,0,0,5,0
TXN005470,128.7,Grocery,15,29,5915.69,0,1,1,0
TXN005471,54.01,Online_Shopping,10,66,12755.92,0,0,4,0
TXN005472,161.54,Grocery,9,54,11440.01,1,1,3,0
TXN005473,40.17,Travel,21,40,2384.73,0,1,6,0
TXN005474,18.23,Fuel,22,45,13975.02,0,1,2,0
TXN005475,63.0,Grocery,16,32,7279.49,0,0,6,0
TXN005476,404.95,Restaurant,13,26,14666.25,0,0,2,0
TXN005477,14.26,Restaurant,19,65,10564.58,0,0,2,0
TXN005478,166.98,Grocery,11,44,8574.92,0,0,5,0
TXN005479,400.25,Fuel,16,28,108201.82,0,0,6,0
TXN005480,631.38,Fuel,7,46,20263.85,0,0,4,0
TXN005481,119.85,Restaurant,22,68,29318.56,0,1,7,0
TXN005482,165.94,Restaurant,11,28,31617.42,0,0,1,0
TXN005483,6.38,Restaurant,0,29,9028.82,0,0,3,0
TXN005484,61.09,Entertainment,5,24,8327.62,0,0,7,0
TXN005485,40.68,Online_Shopping,7,30,85974.87,0,0,3,0
TXN005486,44.93,Restaurant,5,33,10072.39,0,0,2,0
TXN005487,187.41,Travel,6,58,17423.29,0,0,1,0
TXN005488,32.6,Grocery,13,63,5740.71,0,0,4,0
TXN005489,251.66,Grocery,14,62,36246.12,0,0,6,0
TXN005490,413.51,Travel,5,24,3729.61,0,0,7,1
TXN005491,49.39,Grocery,15,55,376014.1,0,1,1,0
TXN005492,24.93,Healthcare,13,26,29012.05,0,0,7,0
TXN005493,25.35,Travel,8,26,5671.67,0,0,6,0
TXN005494,34.24,Online_Shopping,12,48,17316.06,0,0,7,0
TXN005495,23.43,Online_Shopping,16,51,21734.67,0,0,2,0
TXN005496,77.34,Online_Shopping,9,54,30747.3,0,0,4,0
TXN005497,798.45,Online_Shopping,16,26,41550.49,0,0,6,0
TXN005498,136.46,Fuel,22,41,4017.53,0,0,4,0
TXN005499,10781.43,Fuel,11,63,9852.59,0,1,13,1
TXN005500,22.56,Fuel,18,47,4741.39,0,0,1,0
TXN005501,202.72,Restaurant,8,21,9224.45,0,0,3,0
TXN005502,240.46,Restaurant,18,59,6291.56,0,0,7,0
TXN005503,123.81,Travel,14,32,98730.29,0,0,1,0
TXN005504,156.03,Restaurant,13,27,5622.71,0,0,2,0
TXN005505,3953.94,Online_Shopping,12,30,14630.35,0,0,5,0
TXN005506,20.4,Grocery,7,38,43281.94,0,0,4,0
TXN005507,339.5,Fuel,17,67,6255.49,0,0,1,0
TXN005508,33.23,Travel,23,52,28896.5,0,1,4,0
TXN005509,88.72,Healthcare,3,68,78254.46,0,0,6,0
TXN005510,102.89,Restaurant,23,33,10773.51,0,1,1,0
TXN005511,363.11,Online_Shopping,8,64,17816.17,0,0,5,0
TXN005512,25.42,Travel,18,53,25239.85,0,0,5,0
TXN005513,90.26,Online_Shopping,17,26,6172.4,0,0,1,0
TXN005514,32.87,Online_Shopping,6,52,18022.26,0,1,2,0
TXN005515,71.46,Grocery,19,43,13237.56,0,0,2,0
TXN005516,128.4,Healthcare,12,67,116586.47,0,1,1,0
TXN005517,277.65,Entertainment,11,46,9229.75,0,1,6,0
TXN005518,206.46,Restaurant,18,40,3726.97,0,1,17,1
TXN005519,31.48,Online_Shopping,12,47,20853.3,0,1,6,0
TXN005520,49.75,Restaurant,0,64,58968.3,0,0,5,0
TXN005521,130.24,Restaurant,11,65,4181.09,0,0,1,0
TXN005522,44.64,Fuel,19,36,3165.84,0,0,3,0
TXN005523,63.78,Grocery,10,56,9996.11,0,0,7,0
TXN005524,75.65,Grocery,10,51,18523.25,0,1,6,0
TXN005525,106.94,Grocery,12,54,6509.76,0,1,3,0
TXN005526,84.03,Restaurant,18,25,11020.86,0,1,4,0
TXN005527,306.73,Grocery,0,47,21666.03,1,0,7,0
TXN005528,20.74,Grocery,13,53,24214.84,0,0,2,0
TXN005529,65.11,Online_Shopping,8,29,69308.92,0,0,2,0
TXN005530,22.47,Travel,14,37,2758.02,0,1,7,0
TXN005531,218.3,Travel,1,27,4367.74,1,1,7,0
TXN005532,250.96,Healthcare,7,47,11868.59,0,1,1,0
TXN005533,233.58,Travel,10,23,56586.57,0,0,1,0
TXN005534,293.79,Entertainment,5,61,19032.26,0,1,6,0
TXN005535,214.26,Restaurant,6,69,2421.28,1,1,5,0
TXN005536,122.59,Restaurant,12,34,6651.95,0,1,3,0
TXN005537,143.19,Grocery,11,39,3355.15,0,0,1,0
TXN005538,34.41,Restaurant,13,68,126181.05,0,0,7,0
TXN005539,137.11,Restaurant,13,62,10271.57,0,0,2,0
TXN005540,136.58,Fuel,23,58,2930.14,0,1,4,0
TXN005541,32.4,Grocery,9,59,33356.52,1,0,1,0
TXN005542,11.17,Restaurant,10,36,110107.03,0,0,1,0
TXN005543,222.32,Fuel,10,33,7594.43,0,0,6,0
TXN005544,194.14,Travel,21,50,9201.73,0,0,4,0
TXN005545,15.97,Restaurant,15,44,3083.16,0,0,4,0
TXN005546,270.02,Travel,14,37,9482.18,0,1,6,0
TXN005547,170.96,Restaurant,20,22,3793.06,0,0,4,0
TXN005548,13.77,Online_Shopping,8,57,5041.7,0,0,7,0
TXN005549,535.16,Restaurant,7,22,4851.17,0,0,6,0
TXN005550,109.92,Fuel,12,27,12466.07,0,0,5,0
TXN005551,249.17,Healthcare,16,51,27242.51,0,0,6,0
TXN005552,15.26,Grocery,17,50,4484.79,0,1,5,0
TXN005553,26.38,Online_Shopping,11,48,30993.68,0,0,2,0
TXN005554,35.17,Fuel,18,37,13183.17,0,0,5,0
TXN005555,36.57,Online_Shopping,14,52,25129.84,0,0,7,0
TXN005556,103.66,Healthcare,9,36,6850.59,0,0,2,0
TXN005557,388.21,Healthcare,9,62,5166.99,0,1,3,0
TXN005558,257.6,Healthcare,15,62,4782.74,0,1,6,0
TXN005559,104.61,Restaurant,6,59,9963.43,0,1,1,0
TXN005560,372.82,Healthcare,8,40,40852.52,0,0,3,0
TXN005561,375.64,Grocery,15,47,15949.18,0,0,6,0
TXN005562,9.89,Online_Shopping,8,39,10176.03,0,1,5,0
TXN005563,7.8,Travel,15,21,13390.95,0,0,1,0
TXN005564,17.27,Grocery,11,37,4188.24,1,0,6,0
TXN005565,39.52,Online_Shopping,12,63,22888.72,0,0,7,0
TXN005566,156.8,Grocery,11,40,4791.72,0,0,1,0
TXN005567,544.75,Fuel,21,62,4482.7,0,0,2,0
TXN005568,110.35,Entertainment,14,47,8497.05,0,0,4,0
TXN005569,50.73,Grocery,14,50,63655.49,0,0,5,0
TXN005570,1178.04,Grocery,15,48,11562.66,0,0,1,0
TXN005571,240.89,Restaurant,13,44,8105.55,0,0,7,0
TXN005572,126.27,Grocery,19,67,44495.85,1,1,2,0
TXN005573,141.69,Online_Shopping,18,42,1960.26,0,0,6,0
TXN005574,63.26,Fuel,7,34,18761.02,0,0,4,0
TXN005575,159.26,Grocery,12,39,37875.22,0,0,1,0
TXN005576,65.37,Travel,17,59,47703.48,0,1,5,0
TXN005577,142.93,Travel,3,62,33624.47,0,1,1,0
TXN005578,196.11,Fuel,16,69,9547.58,0,0,7,0
TXN005579,207.0,Fuel,14,57,3678.8,0,0,7,0
TXN005580,54.13,Grocery,12,37,25605.25,0,1,5,0
TXN005581,101.02,Online_Shopping,15,38,12173.11,0,0,3,0
TXN005582,49.43,Online_Shopping,19,55,6113.31,0,1,4,0
TXN005583,1698.36,Online_Shopping,11,25,13446.81,0,1,10,1
TXN005584,496.36,Entertainment,10,34,2657.09,0,0,2,0
TXN005585,75.94,Restaurant,14,56,5753.58,0,0,4,0
TXN005586,1055.21,Travel,13,31,2171.51,0,0,4,0
TXN005587,67.03,Entertainment,16,34,1725.11,0,1,4,0
TXN005588,34.08,Online_Shopping,13,54,11599.13,0,0,4,0
TXN005589,98.86,Restaurant,18,31,3949.39,0,0,3,0
TXN005590,86.15,Travel,9,38,24727.56,0,1,3,0
TXN005591,149.65,Fuel,14,30,66582.79,1,0,5,0
TXN005592,232.58,Grocery,8,63,2290.14,0,0,3,0
TXN005593,414.4,Grocery,8,58,4405.97,0,0,3,0
TXN005594,127.36,Entertainment,14,39,5907.31,0,1,1,0
TXN005595,37.35,Fuel,15,59,7665.73,0,0,2,0
TXN005596,62.79,Online_Shopping,15,69,10805.0,0,1,4,0
TXN005597,99.04,Restaurant,8,42,1668.61,0,1,3,0
TXN005598,45.23,Online_Shopping,17,47,14303.78,0,1,5,0
TXN005599,820.72,Fuel,9,49,5717.58,0,0,6,0
TXN005600,563.69,Grocery,9,39,4722.12,0,0,4,0
TXN005601,75.24,Restaurant,2,21,5078.52,0,1,4,0
TXN005602,29.87,Travel,14,49,6107.3,0,0,5,0
TXN005603,120.56,Online_Shopping,9,23,15767.47,0,0,1,0
TXN005604,114.21,Grocery,18,22,3770.59,0,0,6,0
TXN005605,11.69,Restaurant,11,45,24264.39,0,1,3,0
TXN005606,106.92,Restaurant,15,43,6636.46,0,1,3,0
TXN005607,272.91,Healthcare,11,29,25301.41,1,0,3,0
TXN005608,23.86,Travel,17,68,6148.8,0,0,1,0
TXN005609,15.26,Restaurant,12,27,29362.52,0,0,3,0
TXN005610,378.65,Healthcare,17,67,3157.04,0,1,4,0
TXN005611,94.21,Fuel,3,55,38223.04,0,1,7,0
TXN005612,414.0,Travel,16,56,54484.77,0,0,2,0
TXN005613,594.0,Grocery,12,36,7898.74,0,0,3,0
TXN005614,19.39,Fuel,14,38,35553.93,1,0,2,0
TXN005615,32.4,Restaurant,22,27,35693.64,0,1,4,0
TXN005616,162.45,Entertainment,12,47,22459.1,0,0,2,0
TXN005617,72.31,Grocery,8,46,8366.12,0,0,5,0
TXN005618,18.81,Grocery,1,48,19973.74,0,0,4,0
TXN005619,42.26,Grocery,15,59,52958.18,0,0,2,0
TXN005620,373.93,Online_Shopping,14,66,2508.62,0,0,7,0
TXN005621,51.13,Online_Shopping,14,67,4839.78,0,0,7,0
TXN005622,229.43,Entertainment,10,38,27025.78,0,1,7,0
TXN005623,66.98,Grocery,14,50,76545.68,0,0,7,0
TXN005624,43.47,Restaurant,14,24,4883.74,0,0,4,0
TXN005625,113.14,Restaurant,23,22,5650.59,0,1,5,0
TXN005626,37.44,Online_Shopping,9,64,3668.84,0,0,5,0
TXN005627,22.17,Online_Shopping,11,22,10614.89,0,1,1,0
TXN005628,65.91,Grocery,5,38,39195.23,0,0,7,0
TXN005629,38.33,Fuel,9,47,22302.32,0,0,7,0
TXN005630,23.69,Fuel,6,33,6936.99,0,0,3,0
TXN005631,16.71,Restaurant,7,41,17677.67,0,1,3,0
TXN005632,97.78,Travel,8,32,89305.15,0,1,7,0
TXN005633,259.3,Online_Shopping,23,60,19839.37,0,0,5,0
TXN005634,32.02,Grocery,22,41,27639.24,0,0,2,0
TXN005635,58.37,Entertainment,13,48,203.13,0,0,1,0
TXN005636,124.36,Online_Shopping,14,37,2756.89,0,1,2,0
TXN005637,255.58,Grocery,5,48,11966.3,0,0,7,0
TXN005638,1309.71,Online_Shopping,14,45,37744.92,0,0,4,0
TXN005639,722.82,Healthcare,6,49,3590.17,0,0,4,0
TXN005640,74.42,Grocery,16,30,15224.53,1,0,3,0
TXN005641,210.6,Online_Shopping,16,23,10842.0,0,0,3,0
TXN005642,12.83,Online_Shopping,15,29,36210.58,0,0,7,0
TXN005643,1043.66,Grocery,21,59,25676.09,0,1,6,0
TXN005644,47.32,Entertainment,12,41,16764.36,1,0,1,0
TXN005645,184.84,Healthcare,11,44,7881.8,0,0,2,0
TXN005646,11.13,Online_Shopping,6,59,1668.22,0,1,3,0
TXN005647,71.75,Entertainment,15,55,33528.59,0,0,4,0
TXN005648,93.56,Travel,21,38,5698.66,0,0,5,0
TXN005649,180.4,Grocery,13,53,28888.82,0,0,3,0
TXN005650,6.72,Restaurant,5,69,7278.61,0,0,4,0
TXN005651,863.94,Grocery,9,30,12548.83,0,0,3,0
TXN005652,75.72,Fuel,15,64,2312.15,1,0,7,0
TXN005653,32.92,Restaurant,8,27,142515.42,0,0,6,0
TXN005654,67.53,Fuel,8,58,6987.18,0,0,3,0
TXN005655,70.5,Healthcare,22,24,40827.2,0,1,4,0
TXN005656,364.98,Grocery,23,38,8225.03,0,0,7,0
TXN005657,11019.79,Online_Shopping,20,44,1476.15,1,0,11,1
TXN005658,62.62,Grocery,8,27,16757.77,0,0,2,0
TXN005659,77.01,Restaurant,13,50,12623.95,0,0,6,0
TXN005660,80.45,Travel,20,61,31484.95,0,0,5,0
TXN005661,11.81,Fuel,14,67,10155.95,1,0,4,0
TXN005662,17.47,Grocery,19,24,16038.75,0,0,1,0
TXN005663,77.24,Travel,18,61,21208.01,0,0,7,0
TXN005664,406.03,Travel,11,27,3297.59,0,0,3,0
TXN005665,142.57,Fuel,5,55,30537.45,0,0,1,0
TXN005666,50.67,Online_Shopping,0,23,2517.27,1,0,7,0
TXN005667,32.72,Grocery,16,45,22711.92,0,0,4,0
TXN005668,220.12,Online_Shopping,18,46,21843.34,0,0,3,0
TXN005669,50.17,Travel,14,66,34362.74,0,1,1,0
TXN005670,239.9,Healthcare,11,47,9441.67,0,0,1,0
TXN005671,135.71,Travel,18,68,12067.26,0,0,6,0
TXN005672,15.78,Fuel,9,21,23828.1,0,0,3,0
TXN005673,156.15,Grocery,15,67,22515.53,0,0,1,0
TXN005674,326.2,Grocery,15,63,6258.04,0,0,7,0
TXN005675,121.58,Grocery,8,51,28365.06,0,1,5,0
TXN005676,80.27,Grocery,14,27,54334.81,0,0,3,0
TXN005677,413.76,Online_Shopping,13,53,54007.41,0,0,3,0
TXN005678,48.92,Restaurant,5,65,17709.65,0,0,7,0
TXN005679,133.61,Entertainment,7,28,5479.75,0,1,2,0
TXN005680,313.04,Restaurant,17,65,25528.05,0,0,6,0
TXN005681,114.29,Online_Shopping,11,63,6377.74,0,0,7,0
TXN005682,207.56,Entertainment,17,24,5201.64,0,0,7,0
TXN005683,31.58,Restaurant,14,45,773.79,0,0,2,0
TXN005684,2143.97,Restaurant,10,43,4907.61,0,0,2,0
TXN005685,14.33,Fuel,11,29,3310.67,0,0,1,0
TXN005686,60.83,Grocery,16,35,10775.11,0,1,6,0
TXN005687,16.86,Entertainment,11,22,4930.96,0,0,7,0
TXN005688,192.39,Entertainment,18,36,17257.15,1,1,2,0
TXN005689,46.89,Online_Shopping,10,48,16189.36,0,0,4,0
TXN005690,186.71,Restaurant,18,21,3095.05,0,0,4,0
TXN005691,363.25,Online_Shopping,15,47,114976.91,0,0,5,0
TXN005692,192.94,Restaurant,8,50,20915.77,0,0,1,0
TXN005693,115.61,Healthcare,14,62,67492.12,0,1,3,0
TXN005694,208.89,Fuel,10,21,14414.95,0,0,6,0
TXN005695,80.22,Travel,8,24,4769.07,1,1,4,0
TXN005696,247.58,Restaurant,23,39,26230.24,0,1,6,0
TXN005697,72.6,Online_Shopping,11,58,35790.83,0,0,2,0
TXN005698,378.38,Entertainment,10,49,1992.17,0,0,6,0
TXN005699,39.22,Travel,11,42,5888.25,0,0,2,0
TXN005700,71.79,Restaurant,7,53,17589.17,0,0,2,0
TXN005701,62.38,Grocery,17,23,3671.49,0,0,6,0
TXN005702,78.46,Healthcare,18,62,2807.24,0,0,3,0
TXN005703,69.87,Grocery,6,64,4200.95,0,0,3,0
TXN005704,9.97,Entertainment,8,54,6493.65,0,1,2,0
TXN005705,393.86,Fuel,19,53,9044.72,0,1,1,0
TXN005706,121.41,Grocery,14,37,2306.95,1,1,3,0
TXN005707,148.26,Travel,21,30,23342.61,0,0,5,0
TXN005708,242.89,Travel,16,27,32098.16,0,0,1,0
TXN005709,128.33,Healthcare,18,40,24908.94,0,1,3,0
TXN005710,22.95,Online_Shopping,14,66,10018.66,0,0,2,0
TXN005711,259.12,Travel,5,30,3923.94,0,1,1,0
TXN005712,69.68,Healthcare,9,62,44383.18,0,1,4,0
TXN005713,8.37,Travel,7,69,6679.44,0,0,2,0
TXN005714,530.32,Grocery,9,69,28201.97,0,0,7,0
TXN005715,124.02,Online_Shopping,15,60,6556.74,0,0,7,0
TXN005716,36.07,Restaurant,8,23,15155.62,0,0,6,0
TXN005717,434.15,Grocery,7,28,16627.22,0,1,3,0
TXN005718,30.54,Restaurant,10,34,3551.95,0,1,7,0
TXN005719,56.48,Grocery,16,49,37883.99,0,0,4,0
TXN005720,124.93,Fuel,8,49,36072.68,0,0,5,0
TXN005721,20.38,Online_Shopping,11,50,7511.47,0,0,4,0
TXN005722,43.42,Grocery,18,50,2516.02,0,0,5,0
TXN005723,68.68,Fuel,10,29,24536.11,0,0,3,0
TXN005724,541.99,Healthcare,14,31,63849.33,0,0,3,0
TXN005725,827.44,Travel,20,42,21039.33,0,0,5,0
TXN005726,264.07,Healthcare,10,22,8523.05,0,0,6,0
TXN005727,186.97,Travel,20,53,8846.19,0,0,3,0
TXN005728,10.99,Grocery,15,37,12704.25,0,0,6,0
TXN005729,52.37,Travel,12,54,8743.07,0,0,1,0
TXN005730,28.72,Restaurant,6,45,26697.99,0,0,3,0
TXN005731,137.62,Entertainment,12,49,13156.54,0,0,4,0
TXN005732,73.69,Online_Shopping,9,27,9474.08,0,0,3,0
TXN005733,129.98,Healthcare,15,42,22738.12,0,0,7,0
TXN005734,32.55,Grocery,16,31,1910.71,0,1,3,0
TXN005735,36.71,Restaurant,10,58,63866.31,0,0,3,0
TXN005736,198.21,Travel,18,65,7718.93,0,1,7,0
TXN005737,3758.98,Restaurant,13,58,48061.56,0,0,2,0
TXN005738,152.37,Fuel,9,31,23153.72,0,0,3,0
